User_ID,Tweets_Count
3345751839,1
1119295850281406466,1
3130877098,2
2782588058,2
872102557,1
1526409344,2
762556813808013312,1
1080664439043559424,1
1240328534867968002,1
3123638025,1
1252762334931456001,1
999281818355556353,1
222696742,1
746829276452814851,1
244866088,1
962341747346104321,1
1693872416,2
926253099869704193,1
1103076901,1
1070223563624513541,1
10775242,1
402958089,1
1015599098,1
976432213561675776,1
1189883827306598400,1
1246167915793170435,4
1071812397868888074,1
512274927,1
1243879364749594624,1
1174444819,1
1121973838424809473,1
1238460945774473216,1
820060542819794944,1
10596282,2
1205428178367451136,1
1134891670002995202,1
952228647750066177,1
713370008118697984,2
2427418113,1
248366853,1
1203309919128051712,4
4451506819,1
78220554,1
69325299,1
1240995704274812929,1
424728245,1
20685894,1
120795819,1
864705590,1
1353352656,1
955622691104534528,1
493087963,1
315342007,1
970750670,1
1047088736138346496,1
1233032543919910912,1
2450460074,2
1221797171982479360,1
1911025411,1
838234835340656641,1
1135872728710275072,1
2289135641,1
4918264145,1
68072697,2
1245982621437321219,1
1122814951033380865,1
1139037702232236032,1
554159547,2
1125994729429196801,2
217113408,1
1087577106849062912,1
30166632,1
1212227554641186816,1
289430990,1
161489074,1
578808604,1
943454130193891328,1
1147783156608598016,1
1194968122668830721,1
735809929718734848,1
863175186501308416,1
391867717,1
995889348,1
882306170,2
1168163939290476546,1
789953160,1
899583176997077000,2
1183636862256209920,1
1247877703488823296,2
916415051615080448,3
814681789838938112,2
1209026072332816384,1
1674812786,1
1173706182298677249,1
750714370871754752,1
923521177,1
777505449335672834,1
2727928706,1
1117906592333217792,1
97623609,1
1245933255234183173,1
241606353,1
1190168305891282945,1
2318970374,1
770424098610569216,2
1232588722589356032,2
822739856178585600,1
114770420,1
816111391,1
342296046,1
1133791964355125248,1
884232043835437058,1
851931685461532672,1
548597828,1
47592506,1
994908097,1
3501657740,1
405421744,1
60679403,1
1209450231546425345,1
64430522,1
1241561917224861699,1
1012888749154488320,1
1482801919,1
968896996680568834,1
346586479,1
240284722,1
1251433491641712640,1
973149889449279488,1
1064431315687096320,1
610683354,1
1174022395331579905,1
4755462545,1
512322912,1
764570551222464513,1
1160895250229006338,1
4366388368,1
1011501490194780160,1
968776251983966209,1
303967799,1
1071435379016757248,1
1045657342925144064,5
191781790,1
219200388,1
1111865811923144704,1
1151446934856425472,1
57330612,1
784765530632847360,1
96557360,1
1253329373802852357,2
37170714,1
903306838552092672,2
4881842831,1
1122113384780943360,1
827774960,2
1142977576433901569,1
504604721,1
53320016,2
33520195,1
210848170,1
1158976128796766208,1
502037405,1
1096002630004891648,2
948231818326638592,1
927305726422372352,1
45780582,1
603677215,1
3003848207,1
769836180661735424,1
305125998,1
1241649409315631104,1
466707449,1
826800522,2
884395242618847233,1
410783131,1
776903600803028992,1
1252789518010388480,1
1133794013234909184,1
1241837708869320705,1
716449432749760513,1
32715632,1
148843959,1
828225018098249729,1
1186351861017788422,1
2589156992,1
791540824135888896,1
1704102908,1
911167216967671808,1
3173792594,1
1058417912913059840,1
844941987761569793,2
2681237703,1
867387011484844032,1
1099664079613018113,1
1203624735285792769,1
1254048150467293185,1
8724992,1
873824198044532736,1
782583738802720768,1
1194331233578172416,1
3023246217,1
1243862355315789829,1
1216555341607063558,1
1091184634245787648,1
424010588,2
2448051387,1
757320938857893888,1
4889797737,1
1075080939573792768,1
986131263168876544,1
1114046430354661376,1
826202888229646336,1
109276615,1
837948372,1
1036402632,1
1101968098293399561,1
562142118,1
1056088422274617344,1
3315878664,1
939033073,1
1112509769393287170,1
1249000836606373891,1
1088020616169418752,2
28784406,1
3290016082,1
1247639399845814277,1
1182208765468315648,1
1147201792792358918,1
1010662545240272896,1
1051246848369991682,1
1198639866654932992,1
1155576474,1
19366855,1
1235812909801861121,1
1368733962,1
67671690,2
449110501,1
1149313805568151555,3
1227937858813452290,1
1114186861910593539,1
823234621601095680,2
347935774,1
866705939172347904,1
1213133244171816961,1
56751474,2
1052905395017175041,1
921979467576131585,2
584672348,1
827770490680967168,1
877677496745041921,1
799493773,4
3115314503,1
1084370261741264896,1
874955319780233216,1
728889050,1
702813664315887617,1
1089359259823951873,1
3092094291,1
3312304924,1
49321996,1
1076083188966060032,1
1442335688,1
763829271399919616,2
1004032127569100801,1
1131847981060300800,1
780420624460222464,1
142325133,1
1351761865,2
581900270,2
1246832774721355776,1
1196759968315129856,7
1223297927449280512,1
289551607,2
1168117136855879683,1
347620053,1
52644084,1
521634788,1
1422951168,2
1519319756,1
1174451728848236544,3
2372319996,1
1014871440708030465,1
889604510246727688,1
957238976972075013,1
1040897703897575429,1
218956035,1
700476663704850433,1
1244627306557181952,1
145448738,1
4839064522,1
551192137,2
1156894628647280640,1
788367974159806465,2
96780332,1
423993990,1
1108114587721842690,1
158752326,1
1254021737701933057,1
1205231350833438720,2
1250659202596368385,1
1251267611750535168,1
1243241582192521216,1
2452916736,1
1183128002,1
1245006697279696897,1
1030811489119207424,1
941899930087579648,1
159458238,1
336494002,1
1251984801038557184,1
403163590,1
139788577,1
266023932,1
2295846217,1
816084774347542528,1
996085811148967937,2
1334094079,1
871050309354782721,1
4914077331,1
892272951113924608,1
1254029598121230336,1
306468437,1
1168094327916118016,1
756476613936685057,1
76833212,1
280365003,1
795650829285896192,1
891114542,1
983121896190472192,1
3234292372,1
1141994837664604162,1
238276969,1
1164882608444125191,1
1143036139420262400,1
1202350328760418304,1
27274524,2
1178561952626274305,1
1012860194835927040,1
1225278947828436993,1
2163996671,1
1226538140770242565,1
264326529,1
329317101,1
1085586214462271489,1
252375683,1
918399790018322433,2
1253432229587378178,1
1039843421450579968,1
1006434293365837826,1
1136521658926321664,1
2733794006,1
923855510650138624,1
1177389063051141120,1
542358360,1
108980636,1
1247310227105603592,1
1180370088,1
25964052,1
1216799205118922755,1
1235199584424448003,1
1105238689989435397,1
44258331,2
386755254,1
76402422,1
722916229950910464,1
1251322715627302912,1
906275476951359488,1
14958691,1
2329990499,1
4842663012,1
93806725,1
925902231920041985,1
1192133503367991296,2
1395404442,1
778115868672847872,4
2318135973,2
3376927462,1
2866255427,1
1102411066414260224,2
790623062198812672,3
361901342,1
3233185200,1
1144988585894064128,1
1142755699962908674,1
1252480180880388096,1
1241257574705451008,2
2957682932,1
1140787172674420737,2
1561911643,1
47925659,2
1244746140127334400,1
300603652,1
1324139365,1
1048262633013403648,1
4920993694,1
1280905554,1
1244110888547823617,1
2923576209,1
778464464626601984,1
134438261,1
733202580927619072,1
3367794393,1
817388851828244482,1
1089105890521821184,1
779709457353756673,2
1085286625721094147,1
1025271694112436224,1
1177472870038958082,1
4196605109,1
1214478090476212226,1
824731135930470407,1
977678550193995776,1
1239222627283001344,1
1377818414,1
1056002936474484736,1
4387205068,1
899560226982055936,1
1230163119902609409,1
1453910275,1
1210156525458640896,1
1081497572538306560,1
1202488294874894337,1
981851323372068865,1
1243430984101638144,1
746492107318243328,1
890606677510291458,1
1221086632889028609,2
1340408646,10
1225058756595212289,1
4871642848,1
917031352322555904,1
1246361006827286528,1
824185355993776129,1
777940290556530688,1
1055022246325112832,1
1156336835490021376,1
280980493,2
1202151804315799553,1
1201558016287559680,1
717715240738168833,1
2350659277,1
415844709,1
1065097506093129728,1
2527877734,1
1067746371615236096,1
797489230897352705,1
1233819957072420864,1
867431395140014080,1
41178642,3
2482182443,1
3244852320,1
81087755,1
24639927,1
872161408158375936,1
118621826,1
2156775866,1
22130114,2
1028911935956254720,1
562137994,1
1245387352555618304,1
1215299669389082626,1
3985648905,1
39202313,1
920083393,1
62462829,1
327422460,2
791443966214365184,1
1082104929920139265,1
558194758,1
282426426,1
1226620313749925888,1
3288745099,1
775042996861542400,4
817141482,1
891281759681351681,1
589773868,1
714960585079664641,1
1118257634,1
58462393,1
235998422,1
856199891491708929,1
1250288039345045507,1
1233139461476610048,1
1029733805664415744,1
1189022824561815559,1
221901964,1
1113008440346062849,2
203865779,1
347316511,1
1936295574,1
507114493,4
990943436,1
1021523066776510464,1
1243210639746551808,1
2238860108,1
911071501,1
39568608,1
1954159056,1
1100485468179886081,1
1391050962,2
556494930,1
90709592,1
980758038,1
181988012,1
415617853,1
39224766,1
1121489414339878912,1
2990485535,1
1074702833440571392,1
563127301,1
1173022975945256960,1
846197442190065664,1
84854243,1
1246332782730547205,1
139848982,1
1198338608421359617,1
1143259854976573440,1
328942271,1
2201175573,4
1172792764905340928,1
1540654248,3
21117305,1
286503651,2
425845268,1
1254024180363857920,1
378603282,2
931557769,1
236081971,1
811356452,1
219644740,1
764329676,1
1250723855510802432,1
37465850,1
26546427,1
1141021563682091008,1
809806241329545216,1
758217264751603712,1
2226777409,1
1192782295628943360,1
439763820,1
1183379810967523329,1
2865826504,1
424219048,1
766667432379330561,1
997865890363461632,1
2313831055,1
1240519938051170305,1
1186743034060431361,1
708131851,1
887769698124824576,1
1135583492702687234,2
1245441867707277317,1
125554853,1
563607626,1
151895816,1
1582900376,1
1176525853238296576,2
1211364534260092929,1
1863932383,1
33794003,1
992014228549550083,1
318094122,1
1237421542495203332,1
17120420,2
1252503184268025856,1
69216667,1
974115884519145472,1
1154298356115492864,1
949203430974799872,1
1010539321802330113,1
1251561883380801537,1
2581301991,1
87357522,1
1190930107390496768,1
277517092,1
1177624890263760901,1
1253840774464188421,1
33550981,1
957376329841889280,1
3073553476,1
1062430935549911040,2
1518413312,1
2665972142,1
805081068860796929,2
2673185698,1
466668227,1
4114736473,1
1660720560,1
1241424451461316614,2
416907282,1
1243977453963489281,1
863480339133497344,1
1031366565919248384,1
948454686209617920,4
3041432922,1
21791254,1
1250822896047489026,2
67257671,1
1242418864509468672,1
21484872,1
414206783,1
1141232745915588609,1
1194987979015696384,1
355874903,1
85583894,1
3024521528,1
205793718,1
1254032173247725568,1
1022614766211092482,1
1172358895609831424,1
380613634,1
2569143588,1
1080348596694855680,1
3306587122,1
196415460,6
940216821889691654,1
1252604379787558917,1
988045965641777154,1
866027372541169664,1
475526591,1
833168069518323712,1
57268727,1
301738247,1
291272205,1
1241033095261937667,1
757039249,1
1113475758507417608,1
156132329,1
717067975539441665,1
958062029008498693,1
28667984,1
1239980737971003393,1
883906002,1
1162178838484279297,1
279217860,1
229234824,1
1247734499590279169,1
966917899234390018,1
1120025714848178177,2
1190576486039863296,1
81412656,1
1086702662479835137,1
1240802522387959812,1
154072418,1
891528877155078144,1
1080890267081822209,1
1210598458052218882,1
994856425741606913,1
1030066555755921409,1
969339470813286401,1
34676219,1
729181207,2
1314095960,1
451478628,1
961642009424429056,1
913109746273591296,1
103981878,1
719618625116762112,1
548370406,8
1220044274869268480,1
161498858,1
1185577801501556742,1
556876743,1
808829543960211457,1
507005645,1
25401359,1
1177966458552193029,1
1227941875610521600,1
1238377133984055296,1
4575577282,1
968256807205392384,1
1207613896879693831,1
1045473348325707777,1
813251563301076992,1
946190012852424706,1
777097050525577216,2
806846647187734528,1
1248339965232242688,1
2885227671,1
874256092280176641,8
129721182,1
121754649,2
1241430056360185856,1
837333365363773440,1
777921396685021184,1
1196490310341332994,1
1194732119106506757,1
1247818869328302086,2
1731673105,1
731760110184321024,1
595641773,1
308901769,1
296726353,1
302597926,1
813951792585195521,1
3108004722,1
3036344885,1
1041679490991022080,1
333011425,1
108314562,1
3383457605,1
97693138,1
1160754302476062721,1
1184126577824731136,1
520119789,1
1005299802056187904,1
11724882,1
1072127497704235008,2
3034159818,1
150660834,1
918334341427601408,2
475790423,1
1348381428,1
469202027,2
1127944702077042688,1
1166546877233262593,1
1932940099,1
1197990152012017666,1
3115706336,1
235744209,1
129200094,1
150401647,1
228974230,1
2478994965,1
268145123,2
2828394516,1
1005384199388397568,1
4504015899,1
25843801,1
831228721428246529,2
953935864786165760,4
858772676,4
1077973053878005760,1
226848766,1
1181095269196124160,1
802130413992951808,1
767457621175635969,1
618439295,1
3394130473,2
1047379318488281088,1
3422032673,1
3293351611,1
1253915193693724673,4
2892040488,1
2810746604,1
937398654616383489,1
386261571,1
1196351449157947392,1
66458310,2
1169961724662824961,1
1212043916456816641,1
18948741,1
216110184,1
1184003843131990016,1
232520904,1
1026863069278941190,2
899994670322909185,1
766094939012890624,1
2838149729,2
71211583,1
50641773,1
1123911817007378434,1
28856818,1
1106492216,3
1098134842221293569,1
3411555312,1
2312197657,1
393885518,3
20038291,1
1239574765716803585,1
1057892749519638528,1
28125167,1
772433255970795525,2
940707025109045248,2
17094437,1
244183075,1
1236766150857494530,1
880975945796128769,1
1156056677491171329,2
1222190888866070528,1
1172915676228411394,3
353699126,1
104913727,1
1119607023375536128,5
2336703621,1
775884986029318145,1
1085470216723877888,2
713710780856799232,1
2403284017,1
1689503599,1
1210681102161063937,1
845080877516443649,1
33798522,1
1431726547,1
416351789,1
1248120846067142661,1
821018165358587904,2
1116021033914359809,1
63065364,2
3279574831,1
818273520278859776,1
1139710193778905088,1
1240389028098322440,1
1047610279763238912,1
945408080,1
1221360244183486464,1
805383885383049222,3
491986148,12
798746237294018560,1
1033986455004217345,1
1249396085379854336,2
3421756203,1
45554011,1
71767791,1
1116266501638508544,2
764973176862408704,1
2918621011,1
2987788228,2
3437422917,1
264811250,1
34072559,1
2604849744,1
926405927472975873,1
1038609722973114368,12
956451873728245765,1
1162682346094522370,3
346062006,1
120759778,1
755964849339764736,1
599023992,1
1056417556620365824,1
1250737592687099905,1
78217633,1
933002117937352704,1
1186844830212608000,1
1163771954957967360,1
1233353461963481089,1
1093992823618236416,1
107824366,1
1230681017821757440,1
179567171,1
317673321,1
1085150402864132097,1
607597360,1
3252992119,1
76184375,1
1044480521386975234,2
90375612,1
83400424,1
2875685435,1
19288017,1
342321078,1
952062690897281030,1
1216570302919897088,4
594676291,5
1128507001346990080,1
836522734863564800,1
1222884269598658561,1
2414059400,1
2902746586,1
1165331846479020032,1
1672499330,1
2705357779,1
1166242178747772928,1
953362126910951424,1
4031684415,1
853795259674918912,1
552610583,1
1235976069393666051,1
2910822518,1
2156889008,1
1023144717696086016,1
1253972696385368065,1
948618888140468224,1
915283592506462208,1
1165496078,1
794659974,2
719847091493847040,1
2973967127,1
1231118720975532032,1
2600435436,1
327344764,1
1243248443541213185,1
1150372142434922496,1
1212814996247171072,1
393166304,1
1180907638915092481,1
988202944565796864,1
1197956219878756352,1
1020540279437357056,1
756606966697431040,1
940913716647804928,1
505965114,1
1220204523836174337,2
483318298,1
1240320105143095296,1
2320099992,1
713038150210224128,2
729409912963502081,1
1152987584982867969,1
328089904,1
2245651699,1
1145409152996524035,1
124841496,1
1124392800685121537,1
1168621062524813312,10
757363106158940160,1
1057593397458829318,1
1221379200814174210,1
879316247275380737,1
706123898019049472,26
2171619657,1
1246755081996759041,1
1243603732740407297,1
1240355242665017344,3
873600823,2
3001960392,1
4054041328,1
1242421110718607362,1
3301930145,1
814604712553181185,1
1446800557,1
1079013648134295552,1
1024027619392667649,1
1242853340876353538,1
140721031,1
1098707788287655941,1
1239332371507396609,1
1231692846530539521,1
432512256,1
1143282225934479361,2
1079851211883393024,1
20844327,1
2180056688,1
1165587131538055169,1
4527701926,1
973234617540018176,1
172043588,1
66361342,1
1071385959910887425,1
825154238,1
1224961926079250432,1
22126557,2
4699326037,1
236446023,1
421433392,1
763859659,1
425959891,1
773146129,1
3214651,1
190584004,1
1243907501914877960,2
923924049838960641,2
1056415593371500544,1
1238145217989152769,1
1185298110899077120,1
1100833691960393728,1
1233136518874771467,1
899308266748080128,9
1175088589610409985,1
2835493783,1
779968813,2
1017214875792265216,1
68404031,2
826298088704708608,1
267080359,1
1148924460,1
960542655473160193,1
1036292388078014464,1
921429456501186560,5
37034154,1
3646060697,1
61011165,1
103398032,1
846018572140888064,2
230967933,1
1221518177563070469,1
2158512353,2
719542693286846465,1
1252167955842060291,1
1220575612860977154,1
166130067,1
1903528410,4
1183630308370866177,1
812914177882800129,1
1245129912677093376,1
27462910,1
758832484377169924,1
1253671014455640064,1
52323182,1
1249989880941142017,1
320400557,1
793822897567588352,1
3316769881,1
2425740726,1
1125104824406560768,1
3141288946,1
971057387498033153,1
4144066997,1
717468384015859712,4
3835337236,1
180508828,1
764167565681627136,1
1249013737002086400,1
4342194552,1
1227555558942744581,1
942704734397329408,2
1130456580644921344,1
3229393270,1
4397878160,1
995465380230508544,1
1267387225,1
2533292359,1
1123534293995667456,1
1243777945853927424,1
2844476966,2
3183084542,1
255157840,1
334101864,1
2541744031,1
3222556675,1
14195880,1
714739965264011264,1
4821172432,1
37187915,1
897964396772823040,1
855488832329965568,1
34874951,1
1045561510511005696,1
922799501320081410,2
2388452297,1
1226200551609769987,1
1207448309704646656,1
1567606686,3
433660166,3
1138833858915381249,1
1147137276952137728,1
1250013506897928193,1
895657951771348992,1
2215657844,1
1145941297892491264,1
2642189884,1
1176484724383965187,1
1244153371541544960,1
1185120948896313344,1
1248233871512141824,3
1220487369893318657,1
1869376554,2
149844072,1
373344783,1
1169252194681610240,1
1106415251589758976,1
4594775569,1
277490771,1
1150388080160862208,1
24265819,1
825711190399672320,1
829211078756274176,1
102296456,1
904585984573968384,1
140745830,1
290373809,1
2846972718,1
988181263,3
542703765,1
874409818773225472,1
24155245,1
84635030,1
4872079061,1
52345055,1
958976618,1
893434065768108032,1
1190028229253484545,1
1067287825,1
445743004,1
17846441,1
2918756477,1
424892318,2
405515413,1
117583707,1
2318701166,1
222427427,1
979466583230820352,1
4776244293,1
858545811101188097,1
825474880841859074,2
4861244026,1
3346438696,1
128549345,1
988831692784852992,1
83796310,1
1247206169472622592,1
59069211,1
955359014929534976,1
1247938788749242375,2
944496240917610496,1
1198115715619971072,1
1239401527749439488,2
1247981812913070080,2
33831171,1
4452031515,1
2574675884,1
1249714641422495745,1
1118737597,1
746862155857797121,1
1001074176,1
1246758423615561728,1
985137135832350722,1
1028573977046917120,3
356522706,1
970415017966305280,1
488258267,2
479135098,1
926807478657982466,1
17239324,1
943709117385818114,1
1250157261462351874,1
1582159632,1
162448105,1
797136103501246464,1
555275948,1
1156256151492648960,1
1195198770864148481,1
1231263275456835584,1
373019604,5
3230585904,1
800761640,1
73942536,1
1126096432165900288,1
1178918964585328641,1
814128041651683328,1
1377478308,1
1243559381771235328,1
350221818,1
390897933,1
565793757,1
1211624186814197760,1
1099975930049646593,1
927474379,1
1097502021538607104,1
1238373300134264832,3
2988525155,7
92629552,1
441482617,1
1223029114988367874,1
3365798133,1
1134175400932782080,1
1246937857169604608,1
752105665204776960,2
905972836820557825,1
392683955,1
1182620968679854080,1
1154675417539854336,1
1006411098109693957,2
1247444979632332800,1
900259483309441024,1
995610020506230784,1
3795334762,1
983407357102305280,1
158781993,1
760478639439818752,1
1225717915594432512,1
937981686771363840,1
901278635495215108,1
1240556076602359813,1
454918151,1
3160537329,1
801993137346396160,1
1192791110902566913,1
1148229518764605441,1
523467019,2
100257944,1
150649114,1
27283890,1
385425554,1
1222464651620954112,1
773922617023668224,1
337675295,1
64452472,1
77696645,3
79986272,1
778536865,1
853677770425028609,1
1245802366961504257,2
1157631516702363649,1
1241855160705376256,1
1236953499994185730,1
1239122937283784704,1
756505518420660225,3
1240775766071279617,1
1181452307608637440,1
223659035,1
125421276,1
4658880868,1
1199093684098211848,1
1188868384261201920,1
393255587,1
1056590388960653318,1
701496606072373248,1
158123757,1
144784665,1
16424018,1
846776415957766146,1
179788300,1
242538877,1
3028338409,1
1058268397157285888,1
1031674154632839169,3
3108655688,1
770963733036294144,1
729989172304322560,1
2402945585,3
124426716,1
1114747618859585536,2
228890159,1
1250890797404377091,7
1215872805809471488,1
18937417,1
1113151524207779845,1
61269258,1
1201859720103047169,2
968545622532931584,1
1160667921888288775,1
1173852577970024449,1
1176541576052596737,1
3250163850,1
211498871,1
2573448424,1
3977191883,1
1069840410401337344,1
233188817,1
1248896042281533447,1
1206836404958810112,1
1131714457011466240,2
52452117,1
1252300368794365952,1
1166634672807403520,1
856969871023890433,1
626379117,1
537807761,1
1910869700,1
1141188256404516864,1
3375961611,1
323553381,1
15839747,1
153476919,1
544732668,1
634523269,1
1109513596638248960,1
883150290,3
746616787198971904,3
1248622396057120770,1
888825177018056704,1
1247708126851162112,4
802764237240143872,1
1016565916711022593,1
3825510257,1
149602570,1
1208139871774289920,1
837609100095664128,1
79184392,1
1245527199123415042,1
990813978350772224,1
1181947454448496641,1
1050077801565642752,1
1229347507492282369,1
1085214999960793090,1
821561568924024832,3
257651975,1
384835006,1
2694556692,1
1178669416214495232,1
1028354867415400448,1
1125070913257578502,1
1858137038,7
318810769,1
2874708555,1
4248555617,2
4806563777,1
1210541954783571968,2
1054119301605703681,1
14822021,1
71620745,1
1566572976,2
896670333608054784,1
1218250255356944384,1
2237705732,1
1160440607975907328,1
1030309697167884288,1
960593365023604736,1
1250997264090165248,1
160352437,1
26482985,1
1118377797938970626,1
824057399883481089,1
2990995842,1
1167416282242846721,1
309493202,1
1209084646761218049,3
897449039058415616,2
111371467,1
1158401471651733504,1
1082628421509963776,1
1193531420418990080,1
3124994235,1
1179726347054137345,1
1147796307735732225,1
1195849177315414017,2
1156302887191924736,1
3750828441,18
745534428,1
1146476935616356353,2
575221796,1
217710561,1
1214890164604014593,1
1251401666877771777,1
844864694942777345,1
924317308344037377,1
2590147053,1
1177573249728667648,1
21285206,1
481132718,1
930855350,1
365854134,1
817815096076464133,1
1157708054936379392,2
805720018247782401,1
182897544,2
1195554148696985600,1
875581330037198848,1
788734602,1
2464897254,1
1225135292459487238,1
939581963983130624,1
2190507720,1
1211478732034080768,1
1036334210,1
110927054,1
1200754801316941826,1
3013295461,2
111366788,1
2968097681,1
770310557576691716,1
940129115897782272,1
959531824539090944,1
24971848,1
4677502604,1
252300391,1
252640908,1
2787580795,1
375842236,2
1014373962103607296,1
1189504234540142594,1
1094418768116236289,1
1151298310252240896,1
1162789113566760960,1
192506141,1
1106865545981374464,1
1013513079181774850,1
1112308060318502914,5
409890026,1
97918042,1
795156952707842048,1
704248436078477312,1
3374119672,1
288601384,1
19762637,2
1234215216109498368,1
1053376214,1
741051355,1
1220362284096270337,1
1206666843429261312,1
567126503,1
1112517757302538241,1
1043453652,1
1248795658225463298,1
255691202,1
2359819232,1
3135281373,1
814731507126431744,1
1242472559167197184,1
1234453133465550851,1
703387276299137024,1
1170318879140139008,1
747585104,2
919948704269914112,1
1217293575513227265,1
451851912,1
1217535154719199233,1
860555190,1
378634241,1
1228736552131411969,1
755034514229981184,1
1195123723596111872,1
1033682862824988672,1
1055281504501354498,1
1197459437188861952,2
1027723625586016256,1
836926394139541505,3
2417750576,4
95852170,1
1166266112444489728,2
1244687298098233347,1
102870412,1
438682642,1
601907525,1
979357723593715712,1
1098933948074229760,1
424535322,1
4690750274,1
19643191,2
84533702,1
1124508126349266945,1
4699443601,1
124203030,1
1245445726018121728,2
1254044226385412096,1
1044918144245149696,1
1402885608,1
1249734946543067136,1
1028124533201371136,4
1143752870904266752,1
1249614032429920256,2
3565208892,1
2886110417,1
963722705324466176,1
873659394684329989,1
942229896,1
948819156224233478,1
2282457926,1
1249396999956332544,1
293619884,1
